,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
254,2.541,-0.3,0.043,-0.012,0.952,-0.3,0.043,-0.012,0.952
255,2.551,-0.296,0.043,-0.012,0.953,-0.296,0.044,-0.012,0.954
256,2.561,-0.297,0.044,-0.012,0.953,-0.297,0.044,-0.012,0.953
257,2.571,-0.297,0.044,-0.012,0.953,-0.297,0.044,-0.012,0.953
258,2.581,-0.307,0.043,-0.012,0.95,-0.308,0.044,-0.012,0.95
259,2.591,-0.29,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
260,2.601,-0.288,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
261,2.611,-0.286,0.044,-0.012,0.956,-0.286,0.045,-0.012,0.956
262,2.621,-0.286,0.044,-0.012,0.956,-0.286,0.044,-0.013,0.956
263,2.631,-0.296,0.044,-0.012,0.954,-0.297,0.045,-0.013,0.953
264,2.641,-0.289,0.043,-0.012,0.956,-0.289,0.044,-0.012,0.956
265,2.651,-0.308,0.043,-0.012,0.95,-0.309,0.044,-0.012,0.949
266,2.661,-0.308,0.043,-0.012,0.95,-0.308,0.044,-0.012,0.949
267,2.671,-0.309,0.043,-0.012,0.949,-0.309,0.043,-0.012,0.949
268,2.681,-0.291,0.043,-0.012,0.955,-0.289,0.044,-0.012,0.956
269,2.691,-0.291,0.044,-0.012,0.955,-0.291,0.044,-0.013,0.955
270,2.701,-0.301,0.044,-0.012,0.952,-0.302,0.044,-0.013,0.952
271,2.711,-0.301,0.044,-0.012,0.952,-0.301,0.044,-0.013,0.952
272,2.721,-0.302,0.043,-0.012,0.952,-0.302,0.044,-0.013,0.952
273,2.731,-0.302,0.043,-0.012,0.952,-0.302,0.044,-0.013,0.952
274,2.741,-0.292,0.044,-0.012,0.955,-0.291,0.044,-0.013,0.955
275,2.751,-0.289,0.043,-0.012,0.955,-0.289,0.044,-0.012,0.955
276,2.761,-0.299,0.044,-0.012,0.953,-0.3,0.044,-0.013,0.952
277,2.771,-0.29,0.044,-0.012,0.955,-0.289,0.044,-0.013,0.955
278,2.781,-0.289,0.044,-0.012,0.956,-0.289,0.044,-0.013,0.956
279,2.791,-0.288,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
280,2.801,-0.297,0.043,-0.012,0.953,-0.298,0.044,-0.012,0.953
281,2.811,-0.289,0.044,-0.012,0.956,-0.289,0.044,-0.012,0.956
282,2.821,-0.29,0.043,-0.012,0.955,-0.29,0.043,-0.012,0.955
283,2.831,-0.299,0.043,-0.012,0.953,-0.3,0.044,-0.012,0.952
284,2.841,-0.299,0.043,-0.012,0.953,-0.299,0.044,-0.012,0.953
285,2.851,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
286,2.861,-0.289,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
287,2.871,-0.29,0.044,-0.012,0.955,-0.29,0.044,-0.013,0.955
288,2.881,-0.29,0.044,-0.012,0.955,-0.29,0.044,-0.013,0.955
289,2.891,-0.29,0.044,-0.012,0.955,-0.29,0.044,-0.013,0.955
290,2.901,-0.289,0.043,-0.012,0.956,-0.289,0.044,-0.012,0.956
291,2.911,-0.297,0.043,-0.012,0.953,-0.297,0.044,-0.012,0.953
292,2.921,-0.29,0.043,-0.012,0.955,-0.29,0.044,-0.012,0.955
293,2.931,-0.29,0.043,-0.012,0.955,-0.29,0.044,-0.012,0.955
294,2.941,-0.3,0.044,-0.012,0.952,-0.301,0.044,-0.013,0.952
295,2.951,-0.3,0.044,-0.012,0.952,-0.3,0.044,-0.013,0.952
296,2.961,-0.289,0.043,-0.012,0.956,-0.287,0.044,-0.012,0.956
297,2.971,-0.296,0.044,-0.012,0.953,-0.297,0.044,-0.012,0.953
298,2.981,-0.288,0.044,-0.012,0.956,-0.287,0.044,-0.012,0.956
299,2.991,-0.296,0.044,-0.012,0.953,-0.297,0.044,-0.012,0.953
300,3.001,-0.291,0.044,-0.012,0.955,-0.29,0.044,-0.013,0.955
301,3.011,-0.299,0.043,-0.012,0.953,-0.3,0.044,-0.012,0.952
302,3.021,-0.299,0.043,-0.012,0.952,-0.299,0.044,-0.012,0.952
303,3.031,-0.298,0.043,-0.012,0.953,-0.298,0.044,-0.012,0.953
