,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
403,3517302,2846,-4202,-6651,-5476
404,3517312,2850,-4240,-6617,-5485
405,3517322,2853,-4275,-6584,-5497
406,3517332,2857,-4308,-6551,-5508
407,3517342,2865,-4345,-6516,-5517
408,3517352,2874,-4380,-6481,-5526
409,3517362,2882,-4415,-6445,-5536
410,3517372,2890,-4448,-6409,-5547
411,3517382,2894,-4475,-6376,-5561
412,3517392,2899,-4501,-6342,-5576
413,3517402,2906,-4528,-6308,-5590
414,3517412,2914,-4553,-6274,-5604
415,3517422,2922,-4577,-6240,-5618
416,3517432,2931,-4601,-6205,-5632
417,3517442,2940,-4624,-6171,-5646
418,3517452,2950,-4647,-6135,-5662
419,3517462,2961,-4669,-6098,-5677
420,3517472,2978,-4695,-6057,-5690
421,3517482,2995,-4720,-6017,-5704
422,3517492,3011,-4743,-5978,-5717
423,3517502,3028,-4763,-5941,-5730
424,3517512,3045,-4782,-5903,-5744
425,3517522,3063,-4801,-5865,-5758
426,3517532,3080,-4818,-5827,-5773
427,3517542,3098,-4834,-5789,-5788
428,3517552,3118,-4850,-5751,-5802
429,3517562,3135,-4863,-5716,-5816
430,3517572,3154,-4876,-5680,-5830
431,3517582,3176,-4891,-5643,-5842
432,3517592,3200,-4905,-5604,-5855
433,3517602,3224,-4918,-5566,-5867
434,3517612,3248,-4929,-5528,-5880
435,3517622,3271,-4938,-5492,-5893
436,3517632,3296,-4948,-5456,-5906
437,3517642,3321,-4956,-5421,-5917
438,3517652,3345,-4964,-5386,-5928
439,3517662,3369,-4969,-5354,-5940
440,3517672,3392,-4972,-5321,-5953
441,3517682,3417,-4974,-5289,-5966
442,3517692,3443,-4977,-5257,-5977
443,3517702,3469,-4979,-5224,-5988
444,3517712,3502,-4987,-5187,-5995
445,3517722,3534,-4993,-5151,-6002
446,3517732,3567,-4998,-5116,-6009
447,3517742,3599,-5002,-5082,-6015
448,3517752,3632,-5005,-5048,-6021
449,3517762,3666,-5008,-5014,-6026
450,3517772,3700,-5011,-4980,-6031
451,3517782,3733,-5014,-4948,-6035
452,3517792,3768,-5019,-4914,-6038
453,3517802,3802,-5021,-4882,-6040
454,3517812,3837,-5024,-4849,-6042
455,3517822,3876,-5029,-4814,-6041
456,3517832,3917,-5034,-4778,-6039
457,3517842,3957,-5038,-4743,-6038
458,3517852,3996,-5042,-4707,-6036
459,3517862,4033,-5044,-4676,-6034
460,3517872,4073,-5048,-4642,-6030
461,3517882,4114,-5053,-4608,-6024
462,3517892,4157,-5057,-4573,-6018
463,3517902,4200,-5060,-4539,-6011
464,3517912,4246,-5065,-4502,-6002
465,3517922,4292,-5071,-4466,-5992
466,3517932,4341,-5078,-4428,-5979
467,3517942,4396,-5090,-4384,-5960
