,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
621,348218,-6509,-6683,955,-3470
622,348228,-6505,-6696,974,-3447
623,348238,-6496,-6710,979,-3435
624,348248,-6485,-6724,978,-3428
625,348258,-6475,-6738,977,-3420
626,348268,-6465,-6753,976,-3411
627,348278,-6455,-6767,975,-3402
628,348288,-6445,-6781,973,-3393
629,348298,-6435,-6795,972,-3384
630,348308,-6426,-6809,971,-3374
631,348318,-6416,-6823,969,-3365
632,348328,-6406,-6838,968,-3355
633,348338,-6396,-6852,967,-3346
634,348348,-6386,-6866,965,-3336
635,348358,-6376,-6880,964,-3326
636,348368,-6365,-6895,963,-3316
637,348378,-6355,-6909,961,-3306
638,348388,-6345,-6924,960,-3296
639,348398,-6334,-6939,959,-3286
640,348408,-6323,-6953,957,-3276
641,348418,-6313,-6968,955,-3266
642,348428,-6307,-6981,966,-3247
643,348438,-6301,-6994,977,-3227
644,348448,-6302,-7004,1007,-3193
645,348458,-6302,-7014,1031,-3164
646,348468,-6303,-7022,1062,-3132
647,348478,-6307,-7029,1099,-3097
648,348488,-6313,-7034,1141,-3059
649,348498,-6320,-7037,1187,-3019
650,348508,-6325,-7040,1228,-2984
651,348518,-6337,-7038,1285,-2939
652,348528,-6352,-7034,1351,-2889
653,348538,-6360,-7031,1404,-2851
654,348548,-6369,-7026,1460,-2813
655,348558,-6379,-7021,1516,-2776
656,348568,-6391,-7012,1577,-2737
657,348578,-6412,-6994,1660,-2683
658,348588,-6434,-6972,1746,-2631
659,348598,-6454,-6949,1828,-2587
660,348608,-6473,-6925,1905,-2550
661,348618,-6494,-6895,1989,-2511
662,348628,-6515,-6864,2072,-2476
663,348638,-6536,-6829,2161,-2440
664,348648,-6555,-6794,2250,-2406
665,348658,-6569,-6762,2334,-2378
666,348668,-6574,-6738,2403,-2363
667,348678,-6576,-6718,2465,-2352
668,348688,-6571,-6706,2514,-2348
669,348698,-6562,-6700,2551,-2350
670,348708,-6552,-6698,2580,-2352
671,348718,-6539,-6701,2604,-2353
672,348728,-6527,-6705,2624,-2353
673,348738,-6514,-6712,2638,-2352
674,348748,-6500,-6723,2649,-2351
675,348758,-6486,-6734,2657,-2347
676,348768,-6472,-6747,2662,-2343
677,348778,-6459,-6759,2668,-2336
678,348788,-6448,-6771,2673,-2327
679,348798,-6435,-6785,2674,-2320
680,348808,-6423,-6799,2675,-2312
681,348818,-6412,-6812,2674,-2304
682,348828,-6401,-6826,2673,-2296
683,348838,-6391,-6839,2672,-2287
684,348848,-6380,-6853,2671,-2276
685,348858,-6368,-6868,2669,-2266
686,348868,-6358,-6881,2667,-2256
687,348878,-6349,-6894,2665,-2245
688,348888,-6339,-6907,2662,-2236
689,348898,-6330,-6920,2656,-2228
690,348908,-6323,-6932,2649,-2222
691,348918,-6321,-6938,2641,-2217
692,348928,-6324,-6938,2633,-2216
693,348938,-6331,-6935,2624,-2219
694,348948,-6341,-6928,2615,-2224
695,348958,-6352,-6918,2608,-2230
696,348968,-6362,-6908,2603,-2237
697,348978,-6370,-6901,2597,-2245
698,348988,-6375,-6895,2591,-2255
699,348998,-6379,-6891,2583,-2265
700,349008,-6380,-6890,2573,-2277
701,349018,-6380,-6890,2561,-2290
702,349028,-6382,-6889,2548,-2303
703,349038,-6386,-6885,2536,-2315
704,349048,-6392,-6879,2528,-2325
705,349058,-6400,-6871,2525,-2332
706,349068,-6410,-6860,2523,-2339
707,349078,-6424,-6843,2525,-2347
708,349088,-6439,-6825,2527,-2358
709,349098,-6455,-6804,2531,-2369
710,349108,-6469,-6785,2537,-2380
711,349118,-6479,-6768,2545,-2391
712,349128,-6485,-6756,2552,-2401
713,349138,-6489,-6747,2560,-2410
714,349148,-6488,-6742,2569,-2415
715,349158,-6487,-6738,2578,-2419
716,349168,-6487,-6734,2586,-2422
717,349178,-6486,-6730,2594,-2425
718,349188,-6487,-6727,2601,-2427
719,349198,-6487,-6723,2608,-2429
720,349208,-6489,-6718,2615,-2430
721,349218,-6490,-6714,2622,-2431
722,349228,-6492,-6709,2629,-2432
723,349238,-6495,-6704,2635,-2432
724,349248,-6498,-6698,2641,-2433
725,349258,-6501,-6692,2647,-2434
726,349268,-6505,-6686,2653,-2435
727,349278,-6509,-6679,2658,-2437
728,349288,-6513,-6673,2664,-2438
729,349298,-6517,-6666,2669,-2440
730,349308,-6521,-6659,2675,-2442
731,349318,-6524,-6653,2680,-2444
732,349328,-6527,-6646,2686,-2446
733,349338,-6530,-6640,2692,-2449
734,349348,-6533,-6635,2698,-2452
735,349358,-6535,-6629,2703,-2455
736,349368,-6537,-6624,2708,-2458
737,349378,-6538,-6620,2712,-2461
