,ts,acc_x,acc_y,acc_z
936,8.989,-1,-1,0
937,8.999,-1,-1,0
938,9.009,-1,-1,0
939,9.019,-1,-1,0
940,9.029,-1,-1,0
941,9.039,-1,-1,0
942,9.049,-1,-1,0
943,9.059,-1,-1,0
944,9.069,-1,-1,0
945,9.079,-1,-1,0
946,9.089,-1,-1,0
947,9.099,-1,-1,0
948,9.109,-1,-1,0
949,9.119,-1,-1,0
950,9.129,-1,-1,0
951,9.139,-1,-1,0
952,9.149,-1,-1,0
953,9.159,-1,0,0
954,9.169,-1,-1,0
955,9.179,-1,-1,0
956,9.189,-1,-1,0
957,9.199,-1,-1,0
958,9.209,-1,-1,0
959,9.219,-1,-1,0
960,9.229,-1,-1,0
961,9.239,0,-1,0
962,9.249,-1,-1,0
963,9.259,-1,-1,0
964,9.269,-1,-1,0
965,9.279,-1,-1,0
966,9.289,-1,-1,0
967,9.299,-1,-1,0
968,9.309,-1,-1,0
969,9.319,-1,-1,0
970,9.329,0,-1,0
971,9.339,-1,-1,0
972,9.349,-1,-1,0
973,9.359,-1,-1,0
974,9.369,-1,-1,0
975,9.379,-1,-1,0
976,9.389,-1,-1,0
977,9.399,-1,-1,0
978,9.409,-1,-1,0
979,9.419,-1,-1,0
980,9.429,-1,-1,0
981,9.439,0,-1,0
982,9.449,-1,-1,0
983,9.459,-1,-1,0
984,9.469,-1,-1,0
985,9.479,-1,0,0
986,9.489,-1,-1,0
987,9.499,-1,-1,0
988,9.509,-1,-1,0
989,9.519,-1,-1,0
990,9.529,-1,-1,0
991,9.539,-1,-1,0
992,9.549,-1,-1,0
993,9.559,-1,-1,0
994,9.569,-1,-1,0
995,9.579,-1,-1,0
996,9.589,-1,-1,0
997,9.599,0,-1,0
998,9.609,-1,-1,0
999,9.619,-1,-1,0
1000,9.629,-1,-1,0
1001,9.639,-1,-1,0
1002,9.649,-1,-1,0
1003,9.659,-1,-1,0
1004,9.669,-1,-1,0
1005,9.679,0,-1,0
1006,9.689,-1,-1,0
1007,9.699,-1,-1,0
1008,9.709,0,-1,0
