,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
421,35386,3141,9345,1331,1011
422,35396,3135,9346,1334,1010
423,35406,3129,9348,1339,1009
424,35416,3123,9349,1343,1009
425,35426,3117,9351,1347,1010
426,35436,3112,9351,1352,1010
427,35446,3108,9352,1357,1010
428,35456,3103,9353,1363,1010
429,35466,3099,9354,1368,1010
430,35476,3095,9354,1372,1010
431,35486,3092,9355,1377,1010
432,35496,3090,9355,1381,1009
433,35506,3089,9355,1385,1007
434,35516,3089,9354,1389,1005
435,35526,3089,9354,1391,1003
436,35536,3088,9354,1393,1003
437,35546,3087,9354,1394,1003
438,35556,3086,9355,1396,1002
439,35566,3086,9355,1397,1002
440,35576,3085,9354,1399,1002
441,35586,3085,9354,1400,1001
442,35596,3085,9354,1401,1000
443,35606,3086,9354,1402,999
444,35616,3087,9354,1402,1000
445,35626,3089,9353,1401,1000
446,35636,3090,9353,1401,1001
447,35646,3091,9353,1400,1001
448,35656,3091,9353,1400,1000
449,35666,3090,9353,1399,1000
450,35676,3090,9353,1400,999
451,35686,3091,9353,1400,998
452,35696,3092,9353,1399,997
453,35706,3092,9353,1398,998
454,35716,3094,9352,1397,999
455,35726,3095,9352,1397,1000
456,35736,3096,9351,1396,1001
457,35746,3096,9351,1396,1001
458,35756,3096,9351,1395,1001
459,35766,3097,9351,1394,1000
460,35776,3098,9351,1394,1000
461,35786,3098,9351,1393,999
462,35796,3099,9351,1392,998
463,35806,3099,9351,1392,997
464,35816,3100,9351,1391,998
465,35826,3101,9351,1390,999
466,35836,3102,9350,1390,1001
467,35846,3102,9350,1390,1002
468,35856,3102,9350,1390,1003
469,35866,3103,9350,1390,1005
470,35876,3105,9349,1389,1007
471,35886,3106,9349,1388,1008
472,35896,3107,9348,1387,1008
473,35906,3107,9348,1387,1008
474,35916,3108,9348,1387,1008
475,35926,3111,9347,1386,1008
476,35936,3116,9346,1384,1009
477,35946,3122,9344,1382,1010
478,35956,3127,9343,1379,1011
479,35966,3132,9341,1375,1013
