,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
672,112704,7810,2296,1983,5457
673,112714,7728,2373,2010,5531
674,112724,7637,2427,2071,5611
675,112734,7544,2480,2145,5685
676,112744,7452,2557,2215,5745
677,112754,7364,2665,2264,5790
678,112764,7280,2804,2288,5821
679,112774,7199,2955,2289,5847
680,112784,7120,3099,2276,5875
681,112794,7040,3238,2258,5902
682,112804,6970,3369,2222,5926
683,112814,6902,3495,2181,5947
684,112824,6823,3609,2164,5976
685,112834,6731,3709,2174,6016
686,112844,6621,3794,2219,6068
687,112854,6491,3863,2302,6134
688,112864,6359,3914,2388,6206
689,112874,6244,3951,2454,6274
690,112884,6145,3991,2499,6328
691,112894,6057,4043,2531,6367
692,112904,5968,4101,2565,6401
693,112914,5873,4164,2605,6431
694,112924,5783,4222,2638,6462
695,112934,5716,4274,2641,6486
696,112944,5668,4333,2624,6495
697,112954,5630,4402,2596,6494
698,112964,5592,4469,2569,6491
699,112974,5559,4527,2539,6491
700,112984,5532,4564,2511,6500
701,112994,5506,4597,2490,6507
702,113004,5478,4624,2479,6515
703,113014,5449,4646,2474,6525
704,113024,5429,4663,2464,6534
705,113034,5415,4676,2449,6542
706,113044,5406,4683,2432,6551
707,113054,5395,4681,2423,6565
708,113064,5371,4675,2434,6584
709,113074,5326,4658,2478,6616
710,113084,5270,4639,2536,6652
711,113094,5214,4632,2591,6680
712,113104,5164,4637,2631,6700
713,113114,5128,4645,2651,6714
714,113124,5109,4647,2649,6728
715,113134,5105,4648,2632,6738
716,113144,5101,4643,2619,6749
717,113154,5095,4631,2614,6763
718,113164,5091,4605,2614,6784
719,113174,5084,4572,2625,6807
720,113184,5075,4531,2646,6833
721,113194,5066,4477,2675,6865
722,113204,5063,4405,2705,6901
723,113214,5073,4337,2724,6930
724,113224,5093,4276,2737,6947
725,113234,5119,4213,2750,6962
726,113244,5152,4133,2762,6980
727,113254,5202,4024,2769,7004
728,113264,5288,3865,2754,7035
729,113274,5414,3681,2714,7054
730,113284,5558,3517,2671,7042
731,113294,5712,3387,2621,7001
732,113304,5875,3307,2547,6932
733,113314,6024,3259,2477,6851
734,113324,6152,3204,2431,6779
735,113334,6274,3087,2396,6733
736,113344,6391,2988,2360,6682
737,113354,6482,2953,2336,6617
738,113364,6551,2934,2322,6563
739,113374,6611,2853,2319,6539
740,113384,6677,2701,2325,6535
741,113394,6757,2483,2338,6534
742,113404,6854,2236,2354,6516
743,113414,6974,1964,2368,6471
744,113424,7123,1680,2363,6390
745,113434,7293,1444,2337,6265
746,113444,7470,1282,2289,6107
747,113454,7641,1173,2221,5940
748,113464,7797,1105,2137,5779
749,113474,7936,1094,2016,5634
750,113484,8057,1075,1869,5515
751,113494,8160,1021,1716,5423
752,113504,8252,910,1564,5349
753,113514,8342,730,1419,5278
754,113524,8435,496,1275,5193
755,113534,8531,234,1143,5084
756,113544,8629,-32,1037,4945
757,113554,8726,-279,963,4779
758,113564,8820,-494,942,4590
759,113574,8907,-657,960,4392
760,113584,8992,-790,918,4203
761,113594,9065,-880,900,4028
762,113604,9127,-960,845,3880
763,113614,9177,-1066,725,3757
764,113624,9214,-1222,563,3645
765,113634,9236,-1452,369,3526
766,113644,9244,-1742,137,3387
767,113654,9239,-2063,-115,3219
768,113664,9220,-2395,-368,3018
769,113674,9196,-2697,-607,2789
770,113684,9180,-2931,-802,2546
771,113694,9179,-3087,-948,2304
772,113704,9190,-3172,-1065,2082
