,ts,acc_x,acc_y,acc_z
1032,9.989,0,1,0
1033,9.999,0,1,0
1034,10.009,-1,1,0
1035,10.019,-1,0,0
1036,10.029,-1,1,0
1037,10.039,-1,1,0
1038,10.049,-1,1,0
1039,10.059,0,1,0
1040,10.069,0,1,0
1041,10.079,-1,0,0
1042,10.089,-1,1,0
1043,10.099,0,1,0
1044,10.109,-1,1,0
1045,10.119,-1,1,0
1046,10.129,-1,2,0
1047,10.139,-1,1,0
1048,10.149,-1,1,0
1049,10.159,-1,1,0
1050,10.169,0,1,0
1051,10.179,-1,1,0
1052,10.189,-1,1,0
1053,10.199,-1,1,0
1054,10.209,0,1,0
1055,10.219,-1,1,0
1056,10.229,-1,1,0
1057,10.239,-1,1,0
1058,10.249,-1,1,0
1059,10.259,-1,1,0
1060,10.269,-1,1,0
1061,10.279,-1,1,0
1062,10.289,-1,1,0
1063,10.299,-1,1,0
1064,10.309,0,1,0
1065,10.319,-1,1,0
1066,10.329,-1,1,0
1067,10.339,-1,0,0
1068,10.349,-1,1,0
1069,10.359,-1,1,0
1070,10.369,-1,1,0
1071,10.379,0,1,0
1072,10.389,-1,1,0
1073,10.399,0,1,0
1074,10.409,-1,0,0
1075,10.419,0,1,0
1076,10.429,0,1,0
1077,10.439,-1,1,0
1078,10.449,-1,2,0
1079,10.459,-1,1,0
1080,10.469,-1,1,0
1081,10.479,-1,1,0
1082,10.489,-1,1,0
1083,10.499,-1,1,0
1084,10.509,-1,0,0
1085,10.519,-1,1,0
1086,10.529,-1,1,0
1087,10.539,-1,1,0
1088,10.549,-1,1,0
1089,10.559,-1,1,0
1090,10.569,-1,1,0
1091,10.579,-2,1,0
1092,10.589,-1,1,0
1093,10.599,-1,1,0
